Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum Q1 2006=100),Index (Maximum Q1 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2008Q03,"Q3 2008",736,"Sudan (...2011)",-3.57019,,3.82475,,8.3855,,106,
2008Q03,"Q3 2008",740,"Suriname",3.32227,,-1.60857,,7.4502,,115,
2008Q03,"Q3 2008",752,"Sweden",5.88552,,2.15242,,29.10818,,34,
2008Q03,"Q3 2008",760,"Syrian Arab Republic",2.67315,,-1.00376,,13.92055,,72,
2008Q03,"Q3 2008",764,"Thailand",-1.53628,,-0.49747,,35.80433,,23,
2008Q03,"Q3 2008",768,"Togo",-1.89685,,0.50224,,12.55214,,81,
2008Q03,"Q3 2008",776,"Tonga",0.01975,,0,,4.72072,,138,
2008Q03,"Q3 2008",780,"Trinidad and Tobago",-3.76669,,-7.79038,,15.50362,,67,
2008Q03,"Q3 2008",784,"United Arab Emirates",8.00164,,3.71909,,53.49496,,16,
2008Q03,"Q3 2008",788,"Tunisia",0.19858,,-1.40383,,8.60143,,104,
2008Q03,"Q3 2008",792,"Türkiye",4.54528,,-1.31435,,35.43118,,26,
2008Q03,"Q3 2008",796,"Turks and Caicos Islands",-19.14207,,0,,1.09768,,169,
2008Q03,"Q3 2008",798,"Tuvalu",,,0,,2.1142,,163,
2008Q03,"Q3 2008",804,"Ukraine",9.5984,,-4.09127,,20.14508,,52,
2008Q03,"Q3 2008",818,"Egypt",3.77307,,-4.01588,,45.39072,,18,
2008Q03,"Q3 2008",834,"Tanzania, United Republic of",-18.89121,,-4.07319,,10.71006,,90,
2008Q03,"Q3 2008",842,"United States of America",-3.59291,,-0.3319,,75.30603,,9,
2008Q03,"Q3 2008",850,"United States Virgin Islands",-9.43285,,0,,5.22095,,133,
2008Q03,"Q3 2008",858,"Uruguay",1.38427,,3.1547,,19.26473,,55,
2008Q03,"Q3 2008",862,"Venezuela (Bolivarian Rep. of)",-2.05242,,-2.54963,,23.37245,,42,
2008Q03,"Q3 2008",876,"Wallis and Futuna Islands",17.61383,,0,,2.1142,,163,
2008Q03,"Q3 2008",882,"Samoa",-5.81605,,-6.75216,,8.12461,,109,
2008Q03,"Q3 2008",887,"Yemen",-8.87971,,-5.51654,,15.46723,,68,
2008Q03,"Q3 2008",926,"United Kingdom",-2.40929,,-1.2543,,76.33624,,8,
2008Q04,"Q4 2008",008,"Albania",110.45673,,14.60326,,3.71187,,152,
2008Q04,"Q4 2008",012,"Algeria",9.33461,,0.18795,,10.16469,,92,
2008Q04,"Q4 2008",016,"American Samoa",-5.69869,,-1.75653,,7.9819,,111,
2008Q04,"Q4 2008",024,"Angola",0.96067,,5.65096,,13.70257,,75,
2008Q04,"Q4 2008",028,"Antigua and Barbuda",-13.47406,,0,,5.42825,,133,
2008Q04,"Q4 2008",032,"Argentina",7.88109,,0.55447,,26.73133,,39,
2008Q04,"Q4 2008",036,"Australia",4.97236,,-1.77938,,29.29078,,34,
2008Q04,"Q4 2008",044,"Bahamas",-1.86173,,0.12014,,19.83078,,53,
2008Q04,"Q4 2008",048,"Bahrain",-13.54333,,-13.56735,,7.53929,,117,
2008Q04,"Q4 2008",050,"Bangladesh",-7.89087,,7.51042,,8.74406,,104,
2008Q04,"Q4 2008",052,"Barbados",18.08295,,5.47655,,8.22811,,109,
2008Q04,"Q4 2008",056,"Belgium",1.59447,,0.59048,,77.65985,,5,
2008Q04,"Q4 2008",060,"Bermuda",0.62231,,0,,1.61598,,167,
2008Q04,"Q4 2008",076,"Brazil",3.67751,,0.61147,,34.32415,,29,
2008Q04,"Q4 2008",084,"Belize",5.24246,,0,,2.72525,,158,
2008Q04,"Q4 2008",090,"Solomon Islands",40.35278,,18.02885,,7.95227,,112,
2008Q04,"Q4 2008",092,"British Virgin Islands",0,,0,,2.48126,,161,
2008Q04,"Q4 2008",096,"Brunei Darussalam",-7.21754,,1.51069,,3.46486,,153,
2008Q04,"Q4 2008",100,"Bulgaria",141.72367,,1.55093,,16.56726,,65,
2008Q04,"Q4 2008",104,"Myanmar",34.38784,,1.69328,,4.58247,,142,
2008Q04,"Q4 2008",116,"Cambodia",-8.24977,,4.80581,,4.63739,,141,
2008Q04,"Q4 2008",120,"Cameroon",7.66263,,-0.67675,,15.34592,,70,
2008Q04,"Q4 2008",124,"Canada",6.57202,,-0.62953,,35.39235,,25,
2008Q04,"Q4 2008",132,"Cabo Verde",53.57496,,-0.00242,,6.24989,,124,
2008Q04,"Q4 2008",136,"Cayman Islands",-23.59941,,0,,1.74303,,165,
2008Q04,"Q4 2008",144,"Sri Lanka",0.56442,,-1.81744,,39.64148,,20,
2008Q04,"Q4 2008",152,"Chile",11.99091,,-0.2459,,19.10985,,55,
2008Q04,"Q4 2008",156,"China",0.46997,,-1.64879,,118.45588,,1,
2008Q04,"Q4 2008",158,"China, Taiwan Province of",3.2989,,0.8682,,59.45449,,13,
2008Q04,"Q4 2008",170,"Colombia",9.62349,,0.14363,,26.8908,,38,
2008Q04,"Q4 2008",174,"Comoros",-68.22836,,0,,1.50913,,168,
2008Q04,"Q4 2008",175,"Mayotte",0,,0,,2.48497,,160,
2008Q04,"Q4 2008",178,"Congo",7.15706,,0.99461,,13.74354,,74,
2008Q04,"Q4 2008",180,"Congo, Dem. Rep. of the",26.95086,,0,,5.17975,,136,
2008Q04,"Q4 2008",184,"Cook Islands",,,-44.85901,,0.79814,,171,
2008Q04,"Q4 2008",188,"Costa Rica",4.61397,,4.72157,,17.21199,,62,
2008Q04,"Q4 2008",191,"Croatia",26.14086,,5.27445,,15.34605,,69,
2008Q04,"Q4 2008",192,"Cuba",-1.61029,,9.8279,,7.77701,,115,
2008Q04,"Q4 2008",196,"Cyprus",-31.01712,,-6.27806,,12.29363,,82,
2008Q04,"Q4 2008",204,"Benin",2.57867,,-0.08831,,11.29006,,87,
2008Q04,"Q4 2008",208,"Denmark",23.69939,,8.40164,,28.09731,,36,
2008Q04,"Q4 2008",212,"Dominica",-1.02134,,0,,3.8819,,151,
2008Q04,"Q4 2008",214,"Dominican Republic",-1.38041,,1.37293,,23.9899,,41,
2008Q04,"Q4 2008",218,"Ecuador",24.71059,,9.24525,,18.36905,,58,
2008Q04,"Q4 2008",222,"El Salvador",4.81672,,1.71509,,8.74063,,105,
2008Q04,"Q4 2008",226,"Equatorial Guinea",-4.55071,,0,,4.97564,,139,
2008Q04,"Q4 2008",232,"Eritrea",-35.82074,,0,,2.7661,,157,
2008Q04,"Q4 2008",233,"Estonia",15.87674,,5.87963,,7.38235,,119,
2008Q04,"Q4 2008",234,"Faroe Islands",4.6006,,2.24226,,4.55606,,143,
2008Q04,"Q4 2008",242,"Fiji",16.27007,,1.22014,,13.88232,,72,
2008Q04,"Q4 2008",246,"Finland",5.08984,,-1.07268,,13.49535,,76,
2008Q04,"Q4 2008",251,"France",-0.61441,,2.7446,,58.89045,,14,
2008Q04,"Q4 2008",254,"French Guiana",-2.59355,,0,,5.54479,,132,
2008Q04,"Q4 2008",258,"French Polynesia",-3.19677,,0.05093,,11.71261,,83,
2008Q04,"Q4 2008",262,"Djibouti",-31.97675,,-16.73265,,10.16336,,93,
2008Q04,"Q4 2008",266,"Gabon",13.01377,,-0.21446,,11.40141,,84,
2008Q04,"Q4 2008",268,"Georgia",27.64511,,6.25723,,5.31486,,134,
2008Q04,"Q4 2008",270,"Gambia",21.17872,,22.08802,,6.04622,,126,
2008Q04,"Q4 2008",276,"Germany",0.36863,,0.56631,,82.65142,,4,
2008Q04,"Q4 2008",288,"Ghana",13.01136,,-3.38824,,18.87242,,56,
2008Q04,"Q4 2008",292,"Gibraltar",-21.15006,,-21.18817,,2.10698,,164,
2008Q04,"Q4 2008",296,"Kiribati",,,0,,2.79713,,156,
2008Q04,"Q4 2008",300,"Greece",-21.23555,,-0.30113,,25.02042,,40,
2008Q04,"Q4 2008",308,"Grenada",0.64968,,0,,6.4223,,122,
2008Q04,"Q4 2008",312,"Guadeloupe",-1.56014,,0.00806,,9.19513,,100,
2008Q04,"Q4 2008",316,"Guam",15.33393,,0,,9.36901,,98,
2008Q04,"Q4 2008",320,"Guatemala",-9.64854,,0.02361,,16.97842,,63,
2008Q04,"Q4 2008",324,"Guinea",13.71417,,-8.27161,,10.94105,,89,
2008Q04,"Q4 2008",328,"Guyana",1.22778,,0,,7.87823,,113,
2008Q04,"Q4 2008",332,"Haiti",52.46581,,33.65739,,5.83875,,130,
2008Q04,"Q4 2008",340,"Honduras",-12.48293,,6.43121,,11.33643,,86,
2008Q04,"Q4 2008",344,"China, Hong Kong SAR",-4.39946,,-2.08341,,89.42913,,2,
2008Q04,"Q4 2008",352,"Iceland",-1.78786,,-1.91177,,5.1548,,137,
2008Q04,"Q4 2008",356,"India",7.22706,,-0.77138,,46.4805,,18,
2008Q04,"Q4 2008",360,"Indonesia",4.24026,,2.34996,,36.30071,,24,
2008Q04,"Q4 2008",364,"Iran (Islamic Republic of)",-12.00622,,1.86505,,22.63774,,45,
2008Q04,"Q4 2008",368,"Iraq",37.79308,,-3.89243,,4.28557,,145,
2008Q04,"Q4 2008",372,"Ireland",-20.78081,,0.3712,,9.94454,,94,
2008Q04,"Q4 2008",376,"Israel",0.85257,,2.85852,,22.47414,,46,
2008Q04,"Q4 2008",380,"Italy",-1.6068,,-1.18131,,58.34642,,15,
2008Q04,"Q4 2008",384,"Côte d'Ivoire",22.89224,,-1.1197,,19.98609,,52,
2008Q04,"Q4 2008",388,"Jamaica",1.48175,,3.86618,,21.78658,,47,
2008Q04,"Q4 2008",392,"Japan",3.05378,,1.95723,,74.85104,,10,
2008Q04,"Q4 2008",400,"Jordan",-5.1319,,4.59733,,17.89262,,60,
2008Q04,"Q4 2008",404,"Kenya",7.76324,,12.42448,,13.84812,,73,
2008Q04,"Q4 2008",408,"Korea, Dem. People's Rep. of",-21.66942,,0,,0.88814,,170,
2008Q04,"Q4 2008",410,"Korea, Republic of",-1.07877,,-1.6813,,71.90017,,11,
2008Q04,"Q4 2008",414,"Kuwait",23.146,,13.35284,,13.49034,,77,
2008Q04,"Q4 2008",422,"Lebanon",-9.10843,,0.98354,,23.53488,,42,
2008Q04,"Q4 2008",428,"Latvia",-14.10935,,-14.93616,,5.72577,,131,
2008Q04,"Q4 2008",430,"Liberia",-19.18311,,-10.54467,,6.00741,,127,
2008Q04,"Q4 2008",434,"Libya",-29.61979,,7.13981,,8.3795,,107,
2008Q04,"Q4 2008",440,"Lithuania",9.72583,,-1.80765,,8.11688,,110,
2008Q04,"Q4 2008",450,"Madagascar",1.95747,,0.06123,,9.52483,,97,
2008Q04,"Q4 2008",458,"Malaysia",-0.54361,,-0.85417,,76.80987,,7,
2008Q04,"Q4 2008",462,"Maldives",-24.01782,,0,,2.81625,,155,
2008Q04,"Q4 2008",470,"Malta",26.47832,,14.10361,,36.54769,,22,
2008Q04,"Q4 2008",474,"Martinique",-9.02769,,0.00358,,8.87793,,102,
2008Q04,"Q4 2008",478,"Mauritania",26.48883,,-0.95153,,5.89914,,128,
2008Q04,"Q4 2008",480,"Mauritius",-5.99743,,0.83478,,17.90932,,59,
2008Q04,"Q4 2008",484,"Mexico",11.97517,,5.34274,,34.64975,,28,
2008Q04,"Q4 2008",499,"Montenegro",,,-3.55785,,3.38191,,154,
2008Q04,"Q4 2008",504,"Morocco",45.56532,,2.65102,,39.07992,,21,
2008Q04,"Q4 2008",508,"Mozambique",35.27397,,12.77708,,8.79733,,103,
2008Q04,"Q4 2008",512,"Oman",11.47265,,-1.02744,,33.31381,,30,
2008Q04,"Q4 2008",516,"Namibia",29.32439,,-0.00766,,11.03919,,88,
2008Q04,"Q4 2008",528,"Netherlands",-4.07602,,0.21332,,77.09661,,6,
2008Q04,"Q4 2008",530,"Netherlands Antilles",-5.95563,,0.29031,,12.91826,,80,
2008Q04,"Q4 2008",533,"Aruba",-20.44582,,-4.50957,,5.89367,,129,
2008Q04,"Q4 2008",540,"New Caledonia",2.1488,,1.14964,,12.94003,,79,
2008Q04,"Q4 2008",548,"Vanuatu",11.88179,,0.80717,,6.75066,,120,
2008Q04,"Q4 2008",554,"New Zealand",-4.98853,,0.57551,,20.63948,,49,
2008Q04,"Q4 2008",558,"Nicaragua",2.6235,,-0.27154,,8.71364,,106,
2008Q04,"Q4 2008",566,"Nigeria",18.30727,,-1.05293,,20.05033,,51,
2008Q04,"Q4 2008",574,"Norfolk Island",0,,0,,0.55591,,172,
2008Q04,"Q4 2008",579,"Norway",2.9127,,10.16146,,10.79508,,90,
2008Q04,"Q4 2008",580,"Northern Mariana Islands",3.95551,,0,,3.97962,,147,
2008Q04,"Q4 2008",583,"Micronesia (Federated States of)",3.95551,,0,,3.97962,,147,
2008Q04,"Q4 2008",584,"Marshall Islands",11.37081,,-1.25908,,4.42994,,144,
2008Q04,"Q4 2008",585,"Palau",4.01295,,0,,3.92482,,149,
2008Q04,"Q4 2008",586,"Pakistan",6.63806,,-2.31993,,27.16124,,37,
2008Q04,"Q4 2008",591,"Panama",11.9778,,6.81371,,33.1865,,31,
2008Q04,"Q4 2008",598,"Papua New Guinea",2.67412,,2.77001,,9.58504,,96,
2008Q04,"Q4 2008",600,"Paraguay",0,,0,,0.97745,,169,
2008Q04,"Q4 2008",604,"Peru",1.15394,,-0.09304,,17.4476,,61,
2008Q04,"Q4 2008",608,"Philippines",-2.16797,,10.53662,,20.37029,,50,
2008Q04,"Q4 2008",616,"Poland",4.30455,,-1.28983,,9.65944,,95,
2008Q04,"Q4 2008",620,"Portugal",32.69177,,1.43552,,36.38748,,23,
2008Q04,"Q4 2008",624,"Guinea-Bissau",2.03178,,0,,4.09623,,146,
2008Q04,"Q4 2008",626,"Timor-Leste",132.60459,,132.60459,,1.69861,,166,
2008Q04,"Q4 2008",630,"Puerto Rico",-23.81377,,-1.61389,,13.47022,,78,
2008Q04,"Q4 2008",634,"Qatar",7.16453,,-5.39976,,9.20326,,99,
2008Q04,"Q4 2008",638,"Réunion",4.45275,,1.43765,,14.28344,,71,
2008Q04,"Q4 2008",642,"Romania",-4.68213,,-1.26821,,21.51316,,48,
2008Q04,"Q4 2008",643,"Russian Federation",25.56725,,32.28302,,28.74991,,35,
2008Q04,"Q4 2008",659,"Saint Kitts and Nevis",16.10752,,16.05812,,4.96036,,140,
2008Q04,"Q4 2008",662,"Saint Lucia",20.57535,,17.20425,,7.82972,,114,
2008Q04,"Q4 2008",670,"Saint Vincent and the Grenadines",4.16945,,0,,6.64964,,121,
2008Q04,"Q4 2008",678,"Sao Tome and Principe",-4.89289,,0,,2.5935,,159,
2008Q04,"Q4 2008",682,"Saudi Arabia",-5.88024,,-2.67966,,42.82366,,19,
2008Q04,"Q4 2008",686,"Senegal",-7.85244,,-2.50614,,15.43411,,68,
2008Q04,"Q4 2008",690,"Seychelles",1.56718,,-0.01091,,6.18136,,125,
2008Q04,"Q4 2008",694,"Sierra Leone",9.03258,,2.83041,,6.34639,,123,
2008Q04,"Q4 2008",702,"Singapore",2.86763,,-0.00692,,87.54251,,3,
2008Q04,"Q4 2008",704,"Viet Nam",5.18912,,-1.73842,,23.18412,,43,
2008Q04,"Q4 2008",705,"Slovenia",17.84591,,0.27467,,16.6638,,64,
2008Q04,"Q4 2008",706,"Somalia",-6.58935,,0,,3.90029,,150,
2008Q04,"Q4 2008",710,"South Africa",5.06737,,-1.57167,,30.95964,,33,
2008Q04,"Q4 2008",724,"Spain",-0.77906,,-0.99591,,71.25982,,12,
2008Q04,"Q4 2008",736,"Sudan (...2011)",-11.2159,,-8.45461,,7.67654,,116,
2008Q04,"Q4 2008",740,"Suriname",9.84271,,0,,7.4502,,118,
2008Q04,"Q4 2008",752,"Sweden",16.32147,,7.33979,,31.24466,,32,
2008Q04,"Q4 2008",760,"Syrian Arab Republic",-16.55311,,-18.17784,,11.39009,,85,
2008Q04,"Q4 2008",764,"Thailand",-9.25651,,-2.93354,,34.75399,,27,
2008Q04,"Q4 2008",768,"Togo",1.29514,,-1.12244,,12.41125,,81,
2008Q04,"Q4 2008",776,"Tonga",12.15443,,7.14983,,5.05825,,138,
2008Q04,"Q4 2008",780,"Trinidad and Tobago",-6.34999,,1.59195,,15.75043,,67,
2008Q04,"Q4 2008",784,"United Arab Emirates",14.89879,,9.00608,,58.31276,,16,
2008Q04,"Q4 2008",788,"Tunisia",-1.74117,,5.93553,,9.11197,,101,
2008Q04,"Q4 2008",792,"Türkiye",1.02113,,-1.20752,,35.00334,,26,
2008Q04,"Q4 2008",798,"Tuvalu",,,2.53633,,2.16782,,162,
2008Q04,"Q4 2008",804,"Ukraine",0.47627,,-2.88946,,19.56299,,54,
2008Q04,"Q4 2008",818,"Egypt",5.07688,,4.44655,,47.40905,,17,
2008Q04,"Q4 2008",834,"Tanzania, United Republic of",-13.69154,,-0.62888,,10.64271,,91,
2008Q04,"Q4 2008",842,"United States of America",-1.07657,,0.1611,,75.42734,,9,
2008Q04,"Q4 2008",850,"United States Virgin Islands",0,,0,,5.22095,,135,
2008Q04,"Q4 2008",858,"Uruguay",-3.81786,,-4.2496,,18.44605,,57,
2008Q04,"Q4 2008",862,"Venezuela (Bolivarian Rep. of)",-4.85834,,-2.95335,,22.68218,,44,
2008Q04,"Q4 2008",876,"Wallis and Futuna Islands",17.61383,,0,,2.1142,,163,
2008Q04,"Q4 2008",882,"Samoa",-3.79903,,2.92528,,8.36228,,108,
2008Q04,"Q4 2008",887,"Yemen",-6.33613,,3.26408,,15.97209,,66,
2008Q04,"Q4 2008",926,"United Kingdom",-3.02895,,-0.72042,,75.78629,,8,
2009Q01,"Q1 2009",008,"Albania",92.68901,,-3.58326,,3.57886,,157,
2009Q01,"Q1 2009",012,"Algeria",10.48403,,0.60178,,10.22586,,94,
2009Q01,"Q1 2009",016,"American Samoa",-7.56172,,-1.97562,,7.82421,,116,
2009Q01,"Q1 2009",024,"Angola",5.97596,,6.5323,,14.59766,,72,
2009Q01,"Q1 2009",028,"Antigua and Barbuda",-14.75404,,0,,5.42825,,134,
2009Q01,"Q1 2009",032,"Argentina",-3.54363,,-1.72114,,26.27125,,40,
2009Q01,"Q1 2009",036,"Australia",6.6883,,4.00753,,30.46461,,35,
2009Q01,"Q1 2009",044,"Bahamas",-10.00794,,-10.1523,,17.8175,,64,
2009Q01,"Q1 2009",048,"Bahrain",-26.12075,,-14.38474,,6.45478,,123,
2009Q01,"Q1 2009",050,"Bangladesh",-5.23545,,-5.64325,,8.25062,,107,
2009Q01,"Q1 2009",052,"Barbados",-4.35744,,0,,8.22811,,109,
2009Q01,"Q1 2009",056,"Belgium",8.44015,,7.46435,,83.45665,,5,
2009Q01,"Q1 2009",060,"Bermuda",0,,0,,1.61598,,168,
2009Q01,"Q1 2009",076,"Brazil",-4.34585,,-2.28527,,33.53975,,30,
2009Q01,"Q1 2009",084,"Belize",0.49459,,79.62799,,4.8953,,142,
2009Q01,"Q1 2009",090,"Solomon Islands",40.31803,,0,,7.95227,,112,
2009Q01,"Q1 2009",092,"British Virgin Islands",0,,0,,2.48126,,162,
2009Q01,"Q1 2009",096,"Brunei Darussalam",-2.97526,,4.57228,,3.62328,,156,
2009Q01,"Q1 2009",100,"Bulgaria",148.62512,,-1.26574,,16.35756,,68,
2009Q01,"Q1 2009",104,"Myanmar",44.25062,,7.33204,,4.91846,,141,
2009Q01,"Q1 2009",116,"Cambodia",-32.59452,,-5.88821,,4.36433,,146,
2009Q01,"Q1 2009",120,"Cameroon",15.41543,,7.31845,,16.469,,67,
2009Q01,"Q1 2009",124,"Canada",7.78371,,2.48982,,36.27355,,25,
2009Q01,"Q1 2009",132,"Cabo Verde",14.85872,,3.66157,,6.47874,,122,
2009Q01,"Q1 2009",136,"Cayman Islands",0,,0,,1.74303,,166,
2009Q01,"Q1 2009",144,"Sri Lanka",-2.00354,,-1.38267,,39.09337,,20,
2009Q01,"Q1 2009",152,"Chile",22.68781,,8.53933,,20.74171,,49,
2009Q01,"Q1 2009",156,"China",0.82471,,0.03897,,118.50204,,1,
2009Q01,"Q1 2009",158,"China, Taiwan Province of",1.27517,,-1.76365,,58.40592,,15,
2009Q01,"Q1 2009",170,"Colombia",11.10691,,6.46818,,28.63015,,37,
2009Q01,"Q1 2009",174,"Comoros",164.31245,,164.31245,,3.98882,,149,
2009Q01,"Q1 2009",175,"Mayotte",156.33563,,156.33563,,6.36987,,128,
2009Q01,"Q1 2009",178,"Congo",0.91024,,-2.267,,13.43198,,77,
2009Q01,"Q1 2009",180,"Congo, Dem. Rep. of the",25.8299,,-7.37876,,4.79755,,143,
2009Q01,"Q1 2009",184,"Cook Islands",,,0,,0.79814,,171,
2009Q01,"Q1 2009",188,"Costa Rica",15.17773,,11.55124,,19.20019,,56,
2009Q01,"Q1 2009",191,"Croatia",-5.97705,,-8.92993,,13.97566,,75,
2009Q01,"Q1 2009",192,"Cuba",0.57717,,2.13421,,7.94299,,113,
2009Q01,"Q1 2009",196,"Cyprus",-25.11833,,8.12049,,13.29193,,79,
2009Q01,"Q1 2009",204,"Benin",-4.24806,,1.86985,,11.50116,,86,
2009Q01,"Q1 2009",208,"Denmark",12.39789,,-4.4566,,26.84513,,38,
2009Q01,"Q1 2009",212,"Dominica",0,,0,,3.8819,,154,
2009Q01,"Q1 2009",214,"Dominican Republic",-1.803,,4.56343,,25.08466,,42,
2009Q01,"Q1 2009",218,"Ecuador",25.12446,,-1.1108,,18.16501,,62,
2009Q01,"Q1 2009",222,"El Salvador",19.02304,,14.35935,,9.99573,,95,
2009Q01,"Q1 2009",226,"Equatorial Guinea",-4.55881,,0.01054,,4.97617,,139,
2009Q01,"Q1 2009",232,"Eritrea",0,,0,,2.7661,,161,
2009Q01,"Q1 2009",233,"Estonia",38.80743,,14.79128,,8.47429,,106,
2009Q01,"Q1 2009",234,"Faroe Islands",8.06163,,-0.26394,,4.54403,,144,
2009Q01,"Q1 2009",242,"Fiji",17.02625,,-1.39959,,13.68802,,76,
2009Q01,"Q1 2009",246,"Finland",11.50232,,7.8975,,14.56114,,73,
2009Q01,"Q1 2009",251,"France",-3.25243,,-1.97964,,57.72463,,16,
2009Q01,"Q1 2009",254,"French Guiana",-2.67776,,0,,5.54479,,133,
2009Q01,"Q1 2009",258,"French Polynesia",-2.66665,,-1.4826,,11.53895,,85,
2009Q01,"Q1 2009",262,"Djibouti",50.5948,,114.33723,,21.78385,,48,
2009Q01,"Q1 2009",266,"Gabon",7.50926,,-4.80189,,10.85393,,90,
2009Q01,"Q1 2009",268,"Georgia",6.26057,,-5.30567,,5.03287,,138,
2009Q01,"Q1 2009",270,"Gambia",15.46251,,0,,6.04622,,129,
2009Q01,"Q1 2009",276,"Germany",1.58579,,2.53674,,84.74807,,4,
2009Q01,"Q1 2009",288,"Ghana",13.30081,,0.80654,,19.02463,,57,
2009Q01,"Q1 2009",292,"Gibraltar",-21.15006,,0,,2.10698,,165,
2009Q01,"Q1 2009",296,"Kiribati",,,0,,2.79713,,160,
2009Q01,"Q1 2009",300,"Greece",29.08885,,45.33748,,36.36404,,24,
2009Q01,"Q1 2009",308,"Grenada",0.66121,,0,,6.4223,,125,
2009Q01,"Q1 2009",312,"Guadeloupe",-1.61771,,0,,9.19513,,102,
2009Q01,"Q1 2009",316,"Guam",14.67021,,-0.57548,,9.31509,,101,
2009Q01,"Q1 2009",320,"Guatemala",-0.24683,,3.82867,,17.62846,,65,
2009Q01,"Q1 2009",324,"Guinea",5.5594,,0.04303,,10.94576,,88,
2009Q01,"Q1 2009",328,"Guyana",-2.08309,,0.00313,,7.87848,,114,
2009Q01,"Q1 2009",332,"Haiti",40.77538,,0,,5.83875,,132,
2009Q01,"Q1 2009",340,"Honduras",3.01071,,7.61566,,12.19978,,84,
2009Q01,"Q1 2009",344,"China, Hong Kong SAR",-1.10905,,2.53491,,91.69608,,2,
2009Q01,"Q1 2009",352,"Iceland",0.87818,,-0.23328,,5.14278,,136,
2009Q01,"Q1 2009",356,"India",5.02528,,-2.00586,,45.54817,,18,
2009Q01,"Q1 2009",360,"Indonesia",9.39613,,5.67703,,38.36151,,21,
2009Q01,"Q1 2009",364,"Iran (Islamic Republic of)",26.13119,,13.36848,,25.66406,,41,
2009Q01,"Q1 2009",368,"Iraq",37.62552,,-0.1216,,4.28036,,147,
2009Q01,"Q1 2009",372,"Ireland",-23.74176,,-4.90718,,9.45654,,99,
2009Q01,"Q1 2009",376,"Israel",2.82484,,1.32241,,22.77134,,44,
2009Q01,"Q1 2009",380,"Italy",18.69903,,16.25688,,67.83173,,13,
2009Q01,"Q1 2009",384,"Côte d'Ivoire",10.76676,,1.32509,,20.25092,,51,
2009Q01,"Q1 2009",388,"Jamaica",6.00393,,0.97048,,21.99802,,46,
2009Q01,"Q1 2009",392,"Japan",-3.10501,,-4.60575,,71.40359,,12,
2009Q01,"Q1 2009",400,"Jordan",-2.28545,,0.7757,,18.03142,,63,
2009Q01,"Q1 2009",404,"Kenya",14.86845,,2.49985,,14.19431,,74,
2009Q01,"Q1 2009",408,"Korea, Dem. People's Rep. of",0,,0,,0.88814,,170,
2009Q01,"Q1 2009",410,"Korea, Republic of",12.21827,,12.51859,,80.90106,,6,
2009Q01,"Q1 2009",414,"Kuwait",20.83699,,-2.49463,,13.1538,,80,
2009Q01,"Q1 2009",422,"Lebanon",-12.61929,,-2.03521,,23.0559,,43,
2009Q01,"Q1 2009",428,"Latvia",3.39882,,12.08745,,6.41787,,126,
2009Q01,"Q1 2009",430,"Liberia",-4.80094,,7.15806,,6.43742,,124,
2009Q01,"Q1 2009",434,"Libya",-38.45385,,-2.68015,,8.15492,,111,
2009Q01,"Q1 2009",440,"Lithuania",9.09942,,4.55528,,8.48662,,105,
2009Q01,"Q1 2009",450,"Madagascar",-18.74261,,-20.29928,,7.59136,,117,
2009Q01,"Q1 2009",458,"Malaysia",0.85284,,1.92476,,78.28828,,8,
2009Q01,"Q1 2009",462,"Maldives",-23.9921,,0.03385,,2.81721,,159,
2009Q01,"Q1 2009",470,"Malta",23.77966,,-2.32077,,35.69951,,26,
2009Q01,"Q1 2009",474,"Martinique",-9.05049,,0,,8.87793,,103,
2009Q01,"Q1 2009",478,"Mauritania",26.48883,,0,,5.89914,,130,
2009Q01,"Q1 2009",480,"Mauritius",0.57843,,4.83715,,18.77562,,58,
2009Q01,"Q1 2009",484,"Mexico",6.92602,,-1.20414,,34.23251,,28,
2009Q01,"Q1 2009",499,"Montenegro",151.68045,,14.91889,,3.88645,,153,
2009Q01,"Q1 2009",504,"Morocco",31.76832,,-5.16466,,37.06157,,22,
2009Q01,"Q1 2009",508,"Mozambique",36.01069,,0.55362,,8.84603,,104,
2009Q01,"Q1 2009",512,"Oman",14.23985,,-1.779,,32.72116,,31,
2009Q01,"Q1 2009",516,"Namibia",2.72879,,-4.36571,,10.55725,,93,
2009Q01,"Q1 2009",528,"Netherlands",1.27494,,4.40918,,80.49594,,7,
2009Q01,"Q1 2009",530,"Netherlands Antilles",-22.7521,,-15.78031,,10.87972,,89,
2009Q01,"Q1 2009",533,"Aruba",-20.86749,,0,,5.89367,,131,
2009Q01,"Q1 2009",540,"New Caledonia",2.38508,,-1.69348,,12.72089,,81,
2009Q01,"Q1 2009",548,"Vanuatu",11.85578,,0,,6.75066,,120,
2009Q01,"Q1 2009",554,"New Zealand",-7.16581,,-2.52681,,20.11796,,52,
2009Q01,"Q1 2009",558,"Nicaragua",16.78496,,14.44321,,9.97217,,96,
2009Q01,"Q1 2009",566,"Nigeria",5.12841,,-0.53058,,19.94394,,53,
2009Q01,"Q1 2009",574,"Norfolk Island",0,,0,,0.55591,,172,
2009Q01,"Q1 2009",579,"Norway",23.20616,,-0.89753,,10.6982,,91,
